ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_409	-18.399	11.018	0.404656761927286	0.679000329335616	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_412	-18.399	11.018	0.404656761927286	0.679000329335616	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_438	-19.581	11.393	0.175734335644225	0.54686152721668	NotSig	0	0.078	0	0	0	0	0	0	0	0	0.269	0.201	0	0
ASV_440	-19.86	12.298	0.175734335644225	0.54686152721668	NotSig	0	0.095	0	0	0	0	0	0	0	0	0.067	0.504	0	0
ASV_443	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_447	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_462	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_463	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_478	18.663	11.282	0.404656761927286	0.679000329335616	NotSig	0.042	0	0	0	0	0.249	0	0	0	0	0	0	0	0
ASV_507	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_547	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_550	0.398	10.431	1	1	NotSig	0.023	0.017	0	0	0	0	0.138	0	0	0	0	0	0.105	0
ASV_594	-19.359	11.978	0.404656761927286	0.679000329335616	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_596	-2.226	11.393	0.599265961982854	0.901174636500797	NotSig	0.011	0.054	0.069	0	0	0	0	0	0	0	0.269	0	0.052	0
ASV_597	-2.292	11.715	1	1	NotSig	0.011	0.056	0.069	0	0	0	0	0	0	0	0.336	0	0	0
ASV_602	-19.359	11.978	0.404656761927286	0.679000329335616	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_612	-19.942	12.561	0.404656761927286	0.679000329335616	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_615	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_620	-1.931	11.355	1	1	NotSig	0.011	0.044	0.069	0	0	0	0	0	0	0	0	0	0.262	0
ASV_622	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_629	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_630	-20.129	12.374	0.175734335644225	0.54686152721668	NotSig	0	0.115	0	0	0	0	0	0	0	0	0	0	0.157	0.531
ASV_639	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_644	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_648	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_651	19.39	12.009	0.404656761927286	0.679000329335616	NotSig	0.069	0	0.412	0	0	0	0	0	0	0	0	0	0	0
ASV_665	19.006	11.626	0.404656761927286	0.679000329335616	NotSig	0.053	0	0	0.316	0	0	0	0	0	0	0	0	0	0
ASV_706	18.926	11.168	0.175734335644225	0.54686152721668	NotSig	0.05	0	0.069	0	0	0	0.23	0	0	0	0	0	0	0
ASV_717	18.954	11.3	0.175734335644225	0.54686152721668	NotSig	0.051	0	0	0.053	0	0	0	0.252	0	0	0	0	0	0
ASV_730	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_774	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_790	-15.814	8.433	0.404656761927286	0.679000329335616	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_834	-18.399	11.018	0.404656761927286	0.679000329335616	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_850	-18.9	10.618	0.0740099699862347	0.428896801676326	NotSig	0	0.049	0	0	0	0	0	0	0.069	0	0.067	0	0.157	0
ASV_851	-2.058	10.755	1	1	NotSig	0.007	0.029	0	0	0	0.042	0	0	0.173	0	0	0	0	0
ASV_895	-19.954	12.214	0.175734335644225	0.54686152721668	NotSig	0	0.102	0	0	0	0	0	0	0	0.475	0.134	0	0	0
ASV_903	-1.149	11.393	0.752553750197242	1	NotSig	0.02	0.045	0.069	0.053	0	0	0	0	0	0	0.269	0	0	0
ASV_907	-19.359	11.978	0.404656761927286	0.679000329335616	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_914	-19.362	11.393	0.0740099699862347	0.428896801676326	NotSig	0	0.067	0	0	0	0	0	0	0.035	0	0.269	0.101	0	0
ASV_922	-19.942	12.561	0.404656761927286	0.679000329335616	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_931	0.479	10.431	0.924102310456697	1	NotSig	0.031	0.023	0	0	0	0	0.138	0.05	0.035	0	0	0.101	0	0
ASV_933	-19.942	12.561	0.404656761927286	0.679000329335616	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_942	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_946	-0.609	11.033	1	1	NotSig	0.023	0.035	0.137	0	0	0	0	0	0	0	0	0	0.21	0
ASV_951	-18.999	11.618	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_977	-2.493	11.033	0.461950454587791	0.72688362920569	NotSig	0.011	0.064	0.069	0	0	0	0	0	0	0	0	0	0.21	0.177
ASV_980	0.23	11.019	1	1	NotSig	0.035	0.029	0	0	0	0.208	0	0	0	0	0	0	0	0.177
ASV_1000	-20.158	12.374	0.0740099699862347	0.428896801676326	NotSig	0	0.117	0	0	0	0	0	0	0	0.119	0	0	0.052	0.531
ASV_1001	-20.492	13.111	0.404656761927286	0.679000329335616	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_1017	2.03	11.424	1	1	NotSig	0.046	0.011	0.275	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1029	19.127	11.746	0.404656761927286	0.679000329335616	NotSig	0.057	0	0.343	0	0	0	0	0	0	0	0	0	0	0
ASV_1033	2.03	11.424	1	1	NotSig	0.046	0.011	0.275	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1047	0.148	11.009	0.752553750197242	1	NotSig	0.034	0.031	0.206	0	0	0	0	0	0	0.119	0.067	0	0	0
ASV_1054	0.827	11.041	1	1	NotSig	0.035	0.02	0	0.211	0	0	0	0	0	0.119	0	0	0	0
ASV_1105	18.826	10.761	0.175734335644225	0.54686152721668	NotSig	0.046	0	0	0.105	0.174	0	0	0	0	0	0	0	0	0
ASV_1141	18.75	10.431	0.0740099699862347	0.428896801676326	NotSig	0.044	0	0.069	0	0.058	0	0.138	0	0	0	0	0	0	0
ASV_1146	18.549	11.168	0.404656761927286	0.679000329335616	NotSig	0.038	0	0	0	0	0	0.23	0	0	0	0	0	0	0
ASV_1147	18.603	10.431	0.175734335644225	0.54686152721668	NotSig	0.04	0	0	0	0	0	0.138	0.101	0	0	0	0	0	0
ASV_1157	18.549	11.168	0.404656761927286	0.679000329335616	NotSig	0.038	0	0	0	0	0	0.23	0	0	0	0	0	0	0
ASV_1160	18.549	11.168	0.404656761927286	0.679000329335616	NotSig	0.038	0	0	0	0	0	0.23	0	0	0	0	0	0	0
ASV_1183	18.549	11.168	0.404656761927286	0.679000329335616	NotSig	0.038	0	0	0	0	0	0.23	0	0	0	0	0	0	0
ASV_1194	18.694	10.978	0.175734335644225	0.54686152721668	NotSig	0.042	0	0	0.053	0	0	0	0.202	0	0	0	0	0	0
ASV_1200	18.681	11.3	0.404656761927286	0.679000329335616	NotSig	0.042	0	0	0	0	0	0	0.252	0	0	0	0	0	0
ASV_1208	18.681	11.3	0.404656761927286	0.679000329335616	NotSig	0.042	0	0	0	0	0	0	0.252	0	0	0	0	0	0
ASV_1209	18.681	11.3	0.404656761927286	0.679000329335616	NotSig	0.042	0	0	0	0	0	0	0.252	0	0	0	0	0	0
ASV_1215	18.681	11.3	0.404656761927286	0.679000329335616	NotSig	0.042	0	0	0	0	0	0	0.252	0	0	0	0	0	0
ASV_315	-19.096	11.715	0.404656761927286	0.679000329335616	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_441	-19.679	12.298	0.404656761927286	0.679000329335616	NotSig	0	0.084	0	0	0	0	0	0	0	0	0	0.504	0	0
ASV_452	-20.492	13.111	0.404656761927286	0.679000329335616	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_494	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_525	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_536	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_553	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_559	-18.603	10.433	0.175734335644225	0.54686152721668	NotSig	0	0.04	0	0	0	0	0	0	0.138	0	0	0.101	0	0
ASV_591	-19.917	12.536	0.404656761927286	0.679000329335616	NotSig	0	0.099	0	0	0	0	0	0	0	0.594	0	0	0	0
ASV_601	-19.455	10.978	0.0740099699862347	0.428896801676326	NotSig	0	0.072	0	0	0	0	0	0	0	0	0.202	0	0.052	0.177
ASV_616	-18.736	11.355	0.404656761927286	0.679000329335616	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_636	-20.492	13.111	0.404656761927286	0.679000329335616	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_645	19.127	11.746	0.404656761927286	0.679000329335616	NotSig	0.057	0	0.343	0	0	0	0	0	0	0	0	0	0	0
ASV_656	0.634	11.424	1	1	NotSig	0.046	0.029	0.275	0	0	0	0	0	0	0	0	0	0	0.177
ASV_657	0.898	10.424	0.599265961982854	0.901174636500797	NotSig	0.033	0.017	0.137	0	0.058	0	0	0	0	0	0	0	0.105	0
ASV_674	18.879	11.498	0.404656761927286	0.679000329335616	NotSig	0.048	0	0	0	0.289	0	0	0	0	0	0	0	0	0
ASV_705	18.549	11.168	0.404656761927286	0.679000329335616	NotSig	0.038	0	0	0	0	0	0.23	0	0	0	0	0	0	0
ASV_751	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_783	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_796	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_822	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_832	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_836	-1.587	10.433	1	1	NotSig	0.008	0.023	0	0	0	0	0.046	0	0.138	0	0	0	0	0
ASV_852	-2.146	10.393	0.461950454587791	0.72688362920569	NotSig	0.008	0.034	0	0	0	0	0.046	0	0.069	0	0.134	0	0	0
ASV_853	-2.12	10.789	0.252951122873848	0.679000329335616	NotSig	0.011	0.05	0.069	0	0	0	0	0	0.069	0	0	0	0.052	0.177
ASV_856	-1.459	9.433	0.340754470354665	0.679000329335616	NotSig	0.011	0.031	0.069	0	0	0	0	0	0.069	0	0.067	0	0.052	0
ASV_861	-19.275	10.789	0.0740099699862347	0.428896801676326	NotSig	0	0.063	0	0	0	0	0	0	0.069	0	0.134	0	0	0.177
ASV_904	-19.096	11.715	0.404656761927286	0.679000329335616	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_905	-19.404	10.789	0.0740099699862347	0.428896801676326	NotSig	0	0.069	0	0	0	0	0	0	0	0	0.134	0	0.105	0.177
ASV_911	-19.096	11.715	0.404656761927286	0.679000329335616	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_947	-18.634	11.033	0.175734335644225	0.54686152721668	NotSig	0	0.041	0	0	0	0	0	0	0.035	0	0	0	0.21	0
ASV_957	-2.055	11.033	1	1	NotSig	0.008	0.035	0	0	0	0	0	0.05	0	0	0	0	0.21	0
ASV_959	-18.736	11.355	0.404656761927286	0.679000329335616	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_963	-2.059	10.618	0.599265961982854	0.901174636500797	NotSig	0.008	0.032	0	0	0	0	0.046	0	0.035	0	0	0	0.157	0
ASV_965	-18.736	11.355	0.404656761927286	0.679000329335616	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_995	-2.74	11.789	0.461950454587791	0.72688362920569	NotSig	0.011	0.076	0.069	0	0	0	0	0	0	0	0	0	0.105	0.354
ASV_1007	0.219	11.009	1	1	NotSig	0.034	0.029	0.206	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1032	0.219	11.009	1	1	NotSig	0.034	0.029	0.206	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1037	18.394	10.431	0.175734335644225	0.54686152721668	NotSig	0.034	0	0.069	0	0	0	0.138	0	0	0	0	0	0	0
ASV_1042	0.141	10.789	0.752553750197242	1	NotSig	0.033	0.029	0.137	0	0.058	0	0	0	0	0	0	0	0	0.177
ASV_1051	18.343	10.626	0.175734335644225	0.54686152721668	NotSig	0.033	0	0	0.158	0	0.042	0	0	0	0	0	0	0	0
ASV_1076	18.524	10.761	0.175734335644225	0.54686152721668	NotSig	0.038	0	0	0.053	0.174	0	0	0	0	0	0	0	0	0
ASV_1077	18.317	10.431	0.175734335644225	0.54686152721668	NotSig	0.033	0	0	0	0.058	0	0.138	0	0	0	0	0	0	0
ASV_1088	18.557	11.176	0.404656761927286	0.679000329335616	NotSig	0.039	0	0	0	0.231	0	0	0	0	0	0	0	0	0
ASV_1112	18.557	11.176	0.404656761927286	0.679000329335616	NotSig	0.039	0	0	0	0.231	0	0	0	0	0	0	0	0	0
ASV_1144	18.394	10.431	0.175734335644225	0.54686152721668	NotSig	0.034	0	0.069	0	0	0	0.138	0	0	0	0	0	0	0
ASV_1166	18.475	9.846	0.0740099699862347	0.428896801676326	NotSig	0.036	0	0.069	0	0.058	0	0.092	0	0	0	0	0	0	0
ASV_1172	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1173	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1174	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1177	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1179	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1182	18.227	10.846	0.404656761927286	0.679000329335616	NotSig	0.031	0	0	0	0	0	0.184	0	0	0	0	0	0	0
ASV_1188	18.532	9.978	0.0740099699862347	0.428896801676326	NotSig	0.038	0	0.069	0	0.058	0	0	0.101	0	0	0	0	0	0
ASV_1189	18.359	10.978	0.404656761927286	0.679000329335616	NotSig	0.034	0	0	0	0	0	0	0.202	0	0	0	0	0	0
ASV_1196	-0.055	10.033	1	1	NotSig	0.017	0.017	0	0	0	0	0	0.101	0	0	0	0	0.105	0
ASV_1216	18.375	10.563	0.175734335644225	0.54686152721668	NotSig	0.034	0	0	0.053	0	0	0	0.151	0	0	0	0	0	0
ASV_453	-2.092	11.789	1	1	NotSig	0.014	0.059	0	0	0	0.083	0	0	0	0	0	0	0	0.354
ASV_491	18.359	10.978	0.404656761927286	0.679000329335616	NotSig	0.034	0	0	0	0	0	0	0.202	0	0	0	0	0	0
ASV_529	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_533	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_590	-19.595	12.214	0.404656761927286	0.679000329335616	NotSig	0	0.079	0	0	0	0	0	0	0	0.475	0	0	0	0
ASV_631	-20.17	12.789	0.404656761927286	0.679000329335616	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_642	1.033	11.009	1	1	NotSig	0.034	0.017	0.206	0	0	0	0	0	0	0	0	0.101	0	0
ASV_710	18.294	10.563	0.175734335644225	0.54686152721668	NotSig	0.032	0	0	0	0	0.042	0	0.151	0	0	0	0	0	0
ASV_720	18.359	10.978	0.404656761927286	0.679000329335616	NotSig	0.034	0	0	0	0	0	0	0.202	0	0	0	0	0	0
ASV_739	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_758	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_823	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_829	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_830	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_876	-18.836	10.789	0.175734335644225	0.54686152721668	NotSig	0	0.047	0	0	0	0	0	0	0.104	0	0	0	0	0.177
ASV_909	-18.774	11.393	0.404656761927286	0.679000329335616	NotSig	0	0.045	0	0	0	0	0	0	0	0	0.269	0	0	0
ASV_930	-19.172	11.561	0.175734335644225	0.54686152721668	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0.302	0.052	0
ASV_934	-2.279	10.976	1	1	NotSig	0.007	0.034	0	0	0	0.042	0	0	0	0	0	0.201	0	0
ASV_937	-18.414	11.033	0.404656761927286	0.679000329335616	NotSig	0	0.035	0	0	0	0	0	0	0	0	0	0	0.21	0
ASV_997	-20.17	12.789	0.404656761927286	0.679000329335616	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_1013	18.39	11.009	0.404656761927286	0.679000329335616	NotSig	0.034	0	0.206	0	0	0	0	0	0	0	0	0	0	0
ASV_1014	1.03	10.424	1	1	NotSig	0.023	0.011	0.137	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1031	18.312	10.424	0.175734335644225	0.54686152721668	NotSig	0.033	0	0.137	0	0.058	0	0	0	0	0	0	0	0	0
ASV_1056	-0.843	10.789	0.752553750197242	1	NotSig	0.016	0.029	0	0.053	0	0	0.046	0	0	0	0	0	0	0.177
ASV_551	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_634	-0.843	10.789	0.752553750197242	1	NotSig	0.016	0.029	0	0.053	0	0	0.046	0	0	0	0	0	0	0.177
ASV_654	18.39	11.009	0.404656761927286	0.679000329335616	NotSig	0.034	0	0.206	0	0	0	0	0	0	0	0	0	0	0
ASV_827	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_831	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_891	-2.236	11.214	1	1	NotSig	0.008	0.04	0	0	0	0	0	0.05	0	0.238	0	0	0	0
ASV_908	-18.359	10.978	0.404656761927286	0.679000329335616	NotSig	0	0.034	0	0	0	0	0	0	0	0	0.202	0	0	0
ASV_954	1.391	10.424	1	1	NotSig	0.023	0.009	0.137	0	0	0	0	0	0	0	0	0	0.052	0
ASV_979	-19.755	12.374	0.404656761927286	0.679000329335616	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_987	-19.755	12.374	0.404656761927286	0.679000329335616	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_993	-19.755	12.374	0.404656761927286	0.679000329335616	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_802	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_809	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_928	-18.357	10.976	0.404656761927286	0.679000329335616	NotSig	0	0.034	0	0	0	0	0	0	0	0	0	0.201	0	0
ASV_983	-19.17	11.789	0.404656761927286	0.679000329335616	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
ASV_989	-19.17	11.789	0.404656761927286	0.679000329335616	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
ASV_994	-19.17	11.789	0.404656761927286	0.679000329335616	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
