OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_185	-0.628	9.889	0.143466358170862	0.437635735413125	NotSig	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Unassigned	0.057	0.102	0.056	0.104	0.054	0.064	0.023	0.042	0.149	0.105	0.1	0.118	0.053	0.086
ASV_1282	1.276	7.997	0.143712660111321	0.437635735413125	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.011	0.005	0.019	0.009	0.015	0.016	0	0.008	0.009	0	0	0.018	0	0
ASV_1503	-1.088	8.205	0.143845054633221	0.437635735413125	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Unassigned	0.007	0.018	0.009	0.017	0	0.008	0	0.008	0.028	0	0.018	0.009	0.035	0.019
ASV_132	0.601	10.559	0.144714724375131	0.438914768586994	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unassigned	0.151	0.114	0.158	0.208	0.093	0.192	0.144	0.109	0.13	0.038	0.11	0.1	0.204	0.106
ASV_1340	-0.973	8.381	0.144909498066139	0.438914768586994	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Unassigned	0.01	0.023	0	0.017	0	0.016	0.008	0.017	0.028	0.01	0.037	0.027	0.009	0.029
ASV_1509	-1.082	8.325	0.145514453881967	0.439769846210913	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.008	0.021	0	0.009	0.008	0	0.023	0.008	0.019	0.029	0.018	0.036	0.027	0
ASV_1182	1.009	8.448	0.146264805019054	0.441059577966749	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.022	0.012	0.037	0.017	0.015	0.008	0.038	0.017	0.009	0	0	0.018	0.009	0.038
ASV_1069	0.98	8.258	0.148069169990925	0.445234717057821	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Unassigned	0.016	0.009	0.009	0.017	0.023	0.024	0.015	0.008	0.009	0.019	0	0.009	0.009	0.01
ASV_701	-0.826	8.916	0.148302686386097	0.445234717057821	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Oceanibaculum	Unassigned	0.021	0.043	0.028	0.052	0.008	0.016	0	0.025	0.028	0.057	0.046	0.027	0.044	0.058
ASV_1087	-1.486	8.069	0.148755746503755	0.44561336809806	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Phytohabitans	Unassigned	0.004	0.016	0.009	0.009	0	0	0.008	0	0.009	0.067	0.009	0	0	0.01
ASV_1408	-1.066	8.422	0.149834052987919	0.447023222373349	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	Unassigned	0.009	0.025	0	0.009	0.015	0.016	0.008	0.008	0.037	0.019	0.009	0.064	0.009	0.01
ASV_1398	-1.165	8.244	0.149882327677638	0.447023222373349	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Unassigned	0.007	0.02	0	0	0.015	0.008	0.008	0.008	0.019	0.01	0.009	0.009	0.009	0.067
ASV_37	-0.496	12.078	0.150780871958053	0.448721241220145	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.317	0.533	0.428	0.278	0.325	0.184	0.379	0.31	0.668	0.438	0.383	0.382	0.647	0.681
ASV_364	-0.658	9.509	0.152445964057458	0.452688124205479	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.041	0.074	0.037	0.087	0.046	0.024	0.015	0.034	0.074	0.048	0.082	0.064	0.08	0.096
ASV_374	0.827	9.551	0.153690312676014	0.455391078646538	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.071	0.045	0.009	0.165	0.039	0.024	0.045	0.143	0.046	0.048	0.027	0.055	0.027	0.067
ASV_96	0.995	11.046	0.155158008619032	0.458624382970335	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	Unassigned	0.224	0.141	0.167	0.069	0.054	0.056	0.931	0.067	0.214	0.324	0.1	0.082	0.071	0.058
ASV_871	-1.092	8.612	0.155454486377326	0.458624382970335	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	0.013	0.032	0.047	0.009	0.008	0.016	0	0	0.009	0.048	0.046	0	0.053	0.038
ASV_702	-0.727	9.212	0.156185837040201	0.459132642048256	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.029	0.058	0.037	0.026	0.023	0.016	0.03	0.042	0.056	0.057	0.037	0.055	0.027	0.115
ASV_634	-1.04	9.068	0.156300473888768	0.459132642048256	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.024	0.054	0.056	0.043	0	0	0	0.042	0.093	0.114	0.018	0.018	0.035	0.048
ASV_1173	-1.111	8.099	0.157512967579713	0.461699300669137	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Unassigned	0.006	0.015	0.009	0	0	0	0.008	0.017	0.028	0.01	0.018	0	0.018	0.019
ASV_1339	-1.13	8.11	0.160810909595408	0.469854775877898	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.005	0.015	0	0	0	0	0.008	0.025	0.009	0.019	0.018	0.018	0.018	0.01
ASV_1245	-0.888	8.528	0.161185071300487	0.469854775877898	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.012	0.028	0.009	0.026	0.008	0.016	0.015	0	0.028	0.019	0.009	0.045	0.018	0.048
ASV_184	-0.942	10.318	0.161329446156168	0.469854775877898	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis	Unassigned	0.072	0.153	0.223	0.026	0.046	0.008	0.083	0.042	0.065	0.362	0.018	0.282	0.106	0.086
ASV_97	0.547	11.004	0.161846393289902	0.470114316754366	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.203	0.167	0.112	0.208	0.139	0.208	0.341	0.21	0.251	0.152	0.137	0.145	0.142	0.173
ASV_115	-0.573	10.673	0.162175667254201	0.470114316754366	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Unassigned	0.109	0.188	0.102	0.191	0.124	0.048	0.121	0.067	0.232	0.143	0.173	0.255	0.124	0.201
ASV_319	-0.864	9.542	0.162453296545346	0.470114316754366	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.037	0.079	0.028	0.017	0.023	0.032	0.023	0.101	0.009	0.048	0.091	0.127	0.035	0.163
ASV_1116	-1.189	8.432	0.164235764215528	0.474265564885093	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Unassigned	Unassigned	Unassigned	0.01	0.027	0	0.052	0	0	0.008	0	0.019	0.057	0.027	0.009	0.009	0.038
ASV_808	1.124	8.487	0.16540925069971	0.475468625372557	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	Unassigned	0.023	0.012	0.019	0.017	0.077	0.008	0	0.017	0.028	0.01	0.009	0.009	0.018	0
ASV_792	-0.819	8.577	0.16549139949229	0.475468625372557	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Unassigned	0.014	0.029	0.009	0.026	0.008	0.008	0	0.034	0.037	0.029	0.027	0.018	0.027	0.038
ASV_1409	0.879	8.954	0.165988643660762	0.475468625372557	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Afifellaceae	Afifella	Unassigned	0.038	0.025	0.047	0.009	0.039	0.096	0.023	0.017	0.037	0.029	0.009	0.009	0.027	0.038
ASV_1121	1.921	7.802	0.166047737107364	0.475468625372557	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae_1	Shimazuella	Unassigned	0.009	0.002	0	0.052	0	0	0	0	0	0	0	0	0	0.01
ASV_1221	1.728	8.374	0.167496114326225	0.477767857978815	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.021	0.008	0.019	0	0.108	0	0	0	0.009	0.01	0	0	0	0.029
ASV_527	-0.767	9.117	0.167866413739013	0.477767857978815	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Unassigned	0.027	0.052	0.019	0.069	0.031	0.024	0	0.017	0.046	0.048	0.046	0.045	0.08	0.048
ASV_999	-0.854	8.881	0.167902277308769	0.477767857978815	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Unassigned	0.02	0.042	0.037	0.035	0.031	0.008	0.008	0	0.037	0.086	0.018	0.036	0.027	0.048
ASV_1419	-0.874	8.439	0.169600290262237	0.481594157557143	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Unassigned	0.011	0.025	0	0.009	0.008	0.024	0	0.025	0.037	0.029	0.018	0.018	0.027	0.019
ASV_1474	-1.437	7.895	0.170086059580277	0.481969437022697	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.003	0.011	0	0.009	0	0	0	0.008	0.028	0.029	0	0	0.009	0
ASV_201	0.66	10.096	0.170585558612429	0.482381984209006	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	Unassigned	0.102	0.076	0.102	0.035	0.077	0.104	0.182	0.109	0.065	0.095	0.11	0.1	0.027	0.058
ASV_336	0.746	9.642	0.171346105482577	0.48352948607195	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	Unassigned	0.07	0.049	0.037	0.078	0.17	0.032	0.053	0.05	0.028	0.076	0.064	0.064	0.027	0.038
ASV_48	-0.492	11.89	0.172274228673679	0.484149282501763	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.283	0.454	0.354	0.321	0.201	0.376	0.129	0.319	0.529	0.343	0.584	0.446	0.479	0.345
ASV_219	0.656	9.929	0.172276157016401	0.484149282501763	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.089	0.066	0.112	0.052	0.132	0.096	0.098	0.042	0.046	0.038	0.137	0.055	0.044	0.077
ASV_852	-1.192	8.343	0.176529083563864	0.495080536826227	NotSig	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.009	0.023	0.009	0.035	0.008	0	0	0	0.046	0.057	0.009	0.018	0.009	0
ASV_1137	0.996	8.444	0.178463255928129	0.49947724400419	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas	Unassigned	0.021	0.012	0	0.035	0.008	0.008	0.053	0.025	0.019	0.01	0	0.018	0.009	0.019
ASV_636	-0.876	8.689	0.18058266167031	0.504242965519459	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.015	0.034	0	0.009	0.023	0.032	0.008	0.017	0.037	0.01	0.009	0.045	0.062	0.038
ASV_1136	-1.161	7.987	0.180905950212044	0.504242965519459	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_incertae_sedis	Aciditerrimonas	Unassigned	0.004	0.012	0	0.009	0.015	0	0	0	0.019	0.019	0.018	0	0.009	0.01
ASV_1461	-0.969	8.176	0.181688335057	0.505390205474879	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.007	0.017	0.019	0.009	0	0	0.015	0	0.019	0.01	0.018	0.009	0.018	0.029
ASV_593	-1.061	8.5	0.187035065202715	0.519203246173729	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Asprobacter	Unassigned	0.012	0.028	0.037	0.017	0	0	0	0.017	0.028	0.067	0.009	0.027	0	0.038
ASV_12	0.434	13.299	0.187654583102141	0.519864221073615	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	Unassigned	1.047	0.898	0.949	1.111	0.914	1.064	1.204	1.04	0.78	0.609	1.059	1.073	1.063	0.806
ASV_718	-0.562	10.062	0.189786718467287	0.52470445693897	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Unassigned	0.068	0.118	0.065	0.104	0.015	0.072	0.076	0.075	0.149	0.086	0.073	0.109	0.08	0.211
ASV_1122	-1.227	8.124	0.191764504390571	0.529099229725401	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Pseudorhodoplanes	Unassigned	0.006	0.017	0	0.017	0	0	0	0.017	0.046	0	0.009	0	0.027	0.019
ASV_626	0.82	8.697	0.193280007682173	0.530364664759554	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.029	0.018	0.028	0.043	0.031	0.008	0.015	0.05	0.009	0	0.009	0.036	0.035	0.019
ASV_754	0.761	8.67	0.19331146818454	0.530364664759554	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned	0.028	0.019	0.028	0.026	0.015	0.008	0.03	0.059	0.019	0.019	0.018	0.018	0.009	0.029
ASV_160	-0.513	10.351	0.193502658028138	0.530364664759554	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.087	0.145	0.047	0.139	0.077	0.112	0.053	0.092	0.102	0.143	0.128	0.109	0.186	0.201
ASV_1393	1.082	8.183	0.193779606053014	0.530364664759554	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Ammoniibacillus	Unassigned	0.015	0.008	0	0.026	0.008	0.008	0.03	0.017	0	0.029	0	0	0.009	0.01
ASV_1507	1.352	7.862	0.19452223765447	0.531088076769422	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylotenera	Unassigned	0.008	0.003	0	0	0	0.016	0.008	0.025	0.009	0	0.009	0	0	0
ASV_1295	1.264	7.993	0.194823212314535	0.531088076769422	NotSig	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Unassigned	0.012	0.005	0.047	0.009	0	0.008	0	0.008	0	0.01	0	0.009	0	0.01
ASV_865	-1.655	8.283	0.195459447660328	0.531758936449157	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.005	0.021	0	0	0.023	0.008	0	0	0	0.01	0.009	0.109	0	0
ASV_716	-0.807	8.493	0.196513134833065	0.533560563301728	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Unassigned	0.013	0.026	0.009	0.035	0.008	0.008	0.008	0.008	0.046	0.038	0.027	0.009	0.018	0.019
ASV_995	-1.28	8.153	0.197432951180916	0.534992271291428	NotSig	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0.017	0.028	0	0	0.008	0	0	0	0.038	0.009	0.027	0.027	0
ASV_460	0.89	8.996	0.19827946467152	0.535434935356834	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Chelatococcaceae	Chelatococcus	Unassigned	0.038	0.024	0.019	0.017	0.07	0.04	0.076	0.008	0.019	0.029	0.018	0.055	0.027	0
ASV_106	0.72	10.872	0.198731861483645	0.535434935356834	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Unassigned	0.184	0.138	0.028	0.078	0.178	0.352	0.386	0.084	0.195	0.133	0.082	0.182	0.16	0.077
ASV_1079	-0.956	8.274	0.198774818261598	0.535434935356834	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.009	0.02	0.028	0.009	0	0	0	0.017	0.046	0.01	0.018	0.009	0.018	0.019
ASV_1349	-1.256	7.863	0.199711869848413	0.536674017556893	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned	0.003	0.009	0.009	0	0	0	0	0.008	0	0.01	0.018	0.009	0.018	0
ASV_708	1.149	8.934	0.200671473196964	0.536674017556893	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Unassigned	0.043	0.022	0.047	0.043	0.015	0	0	0.151	0.065	0	0	0.018	0.018	0.029
ASV_497	0.974	9.122	0.200995625326342	0.536674017556893	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	0.045	0.027	0.009	0.009	0.023	0.024	0.144	0.059	0.019	0	0.009	0.045	0.053	0.038
ASV_267	-0.659	9.506	0.201003920464781	0.536674017556893	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Unassigned	Unassigned	0.041	0.074	0.065	0.061	0.015	0.04	0	0.067	0.065	0.095	0.082	0.027	0.089	0.086
ASV_195	-0.691	9.959	0.201203538497118	0.536674017556893	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.059	0.113	0.084	0.061	0.062	0.08	0.008	0.059	0.214	0.01	0.137	0.055	0.097	0.163
ASV_265	0.572	9.77	0.201706838486155	0.536965665735604	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.076	0.061	0.047	0.061	0.101	0.104	0.083	0.059	0.111	0.038	0.046	0.036	0.08	0.058
ASV_1297	-0.982	8.068	0.203702607824616	0.537985837541422	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Vitiosangium	Unassigned	0.006	0.014	0.009	0.009	0	0.008	0.008	0	0.019	0.01	0.027	0.009	0.009	0.01
ASV_946	-0.856	8.351	0.203712094837593	0.537985837541422	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Unassigned	Unassigned	Unassigned	0.009	0.022	0.009	0	0.023	0	0.008	0.017	0.037	0.029	0.009	0.018	0.018	0.019
ASV_434	-0.828	9.153	0.203778866474483	0.537985837541422	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.026	0.054	0.009	0.052	0.039	0.032	0.008	0.017	0.065	0.067	0.037	0.109	0	0.048
ASV_1475	-0.982	8.068	0.203963664665353	0.537985837541422	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.006	0.014	0.009	0.009	0.008	0	0	0.008	0.009	0.029	0.009	0.009	0.018	0.01
ASV_967	1.208	8.219	0.204063593550194	0.537985837541422	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.016	0.007	0	0.017	0.008	0.048	0.008	0.017	0	0	0	0.009	0.035	0
ASV_1437	1.047	8.48	0.205149577074692	0.539804775198466	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.024	0.012	0.028	0.035	0	0.072	0.008	0	0	0.01	0.018	0.018	0.018	0.01
ASV_345	-0.814	9.946	0.205581448839313	0.539898872385324	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Unassigned	0.056	0.114	0.167	0	0	0.096	0.045	0.025	0.223	0.057	0.091	0.1	0.106	0.106
ASV_980	-1.208	8.376	0.206285078659518	0.540704927332544	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	0.008	0.025	0.019	0	0.015	0.008	0	0.008	0.009	0.01	0	0.027	0	0.106
ASV_1161	-0.788	8.413	0.207065730840389	0.541709387975912	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.011	0.023	0.028	0.009	0.008	0	0.008	0.017	0.019	0.019	0.018	0.027	0.018	0.038
ASV_383	0.931	9.484	0.209187893992444	0.546212834313605	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unassigned	0.063	0.04	0.009	0.069	0.201	0.088	0	0.008	0.056	0.038	0.027	0.055	0.035	0.029
ASV_1486	-1.411	7.716	0.209999587967128	0.54628186147956	NotSig	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Lewinella	Unassigned	0.001	0.006	0	0.009	0	0	0	0	0.009	0.01	0.018	0	0	0
ASV_250	-0.573	9.868	0.210015917399332	0.54628186147956	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.057	0.099	0.056	0.078	0.046	0.096	0.038	0.025	0.111	0.057	0.155	0.073	0.053	0.144
ASV_1412	-1.405	8.192	0.210484313028916	0.546457368873168	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.005	0.019	0	0	0.008	0	0.008	0.017	0	0.086	0.018	0.009	0	0
ASV_771	-0.831	8.592	0.211350194141133	0.547662195084343	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.014	0.029	0.028	0.009	0.008	0.016	0	0.025	0.019	0.048	0.009	0.045	0.044	0.01
ASV_853	-0.858	8.345	0.211770604884345	0.547710312063307	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Actinopolymorphaceae	Thermasporomyces	Unassigned	0.01	0.021	0.019	0	0	0.008	0.015	0.017	0.028	0.019	0.027	0	0.035	0.019
ASV_141	0.7	10.527	0.212526670804022	0.548624720276292	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Boseaceae	Bosea	Unassigned	0.14	0.106	0.093	0.035	0.356	0.072	0.189	0.092	0.056	0.171	0.064	0.109	0.168	0.067
ASV_780	-1.111	8.225	0.214376418804798	0.552353608376068	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.007	0.019	0.009	0	0	0.024	0.008	0	0.028	0.029	0.018	0.036	0	0
ASV_1514	-1.385	7.715	0.215471506107269	0.553231163063894	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.001	0.006	0	0	0	0	0.008	0	0	0.01	0	0	0.018	0.01
ASV_303	-0.927	9.857	0.215802686664407	0.553231163063894	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Roseateles	Unassigned	0.044	0.105	0.028	0.009	0.015	0.024	0.174	0.017	0.065	0.029	0.155	0.036	0.319	0.029
ASV_207	0.617	10.093	0.216304490908792	0.553231163063894	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	Unassigned	0.106	0.078	0.065	0.156	0.046	0.2	0.015	0.151	0.093	0.086	0.091	0.045	0.097	0.058
ASV_13	-0.707	13.395	0.216340579540026	0.553231163063894	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.7	1.376	0.093	0.382	1.728	0.864	0.447	0.688	0.659	2.532	1.817	1.637	1.134	0.48
ASV_628	0.863	8.698	0.218699042132975	0.558214970837539	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0.029	0.019	0.028	0.017	0.039	0.072	0.008	0.008	0.009	0.019	0	0.009	0.035	0.038
ASV_1160	-0.71	9.204	0.221655630924959	0.564703971870502	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Unassigned	Unassigned	0.029	0.057	0.037	0.026	0.015	0.04	0.03	0.025	0.111	0.029	0	0.073	0.053	0.077
ASV_956	0.706	8.958	0.222853624305351	0.566696809567525	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.037	0.026	0.028	0.035	0.046	0.048	0.03	0.034	0.009	0.048	0	0.036	0.044	0.019
ASV_933	-1.06	8.31	0.223941514436789	0.56679184033265	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.008	0.022	0.009	0.017	0.008	0.016	0	0	0	0	0.009	0.018	0.035	0.067
ASV_647	-0.862	8.356	0.224020847625988	0.56679184033265	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	0.01	0.022	0.019	0	0.015	0.016	0.008	0	0.009	0.038	0.027	0.009	0.009	0.038
ASV_1276	0.387	12.768	0.224138519397871	0.56679184033265	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Pseudorhodoplanes	Unassigned	0.704	0.644	0.586	0.703	0.86	0.744	0.644	0.688	0.817	0.619	0.447	0.591	0.603	0.787
ASV_234	0.628	9.968	0.225531544170083	0.56814507583141	NotSig	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Unassigned	0.09	0.069	0.028	0.078	0.132	0.04	0.151	0.109	0.065	0.086	0.027	0.118	0.08	0.038
ASV_257	0.564	9.717	0.225567171798813	0.56814507583141	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.075	0.059	0.074	0.078	0.054	0.08	0.038	0.126	0.028	0.029	0.064	0.036	0.08	0.115
