ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_851	-18.136	10.755	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0.173	0	0	0	0	0
ASV_895	-19.954	12.214	0.175734335644225	0.461885820233052	NotSig	0	0.102	0	0	0	0	0	0	0	0.475	0.134	0	0	0
ASV_903	-18.774	11.393	0.404656761927286	0.560293978053165	NotSig	0	0.045	0	0	0	0	0	0	0	0	0.269	0	0	0
ASV_907	-19.359	11.978	0.404656761927286	0.560293978053165	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_914	-19.362	11.393	0.0740099699862347	0.363321670841516	NotSig	0	0.067	0	0	0	0	0	0	0.035	0	0.269	0.101	0	0
ASV_922	-19.942	12.561	0.404656761927286	0.560293978053165	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_931	-17.782	9.976	0.175734335644225	0.461885820233052	NotSig	0	0.023	0	0	0	0	0	0	0.035	0	0	0.101	0	0
ASV_933	-19.942	12.561	0.404656761927286	0.560293978053165	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_942	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_946	-18.414	11.033	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0	0	0	0	0.21	0
ASV_951	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_977	-19.297	11.033	0.175734335644225	0.461885820233052	NotSig	0	0.064	0	0	0	0	0	0	0	0	0	0	0.21	0.177
ASV_980	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1000	-20.158	12.374	0.0740099699862347	0.363321670841516	NotSig	0	0.117	0	0	0	0	0	0	0	0.119	0	0	0.052	0.531
ASV_1001	-20.492	13.111	0.404656761927286	0.560293978053165	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_1017	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1029	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1033	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1047	-18.242	10.214	0.175734335644225	0.461885820233052	NotSig	0	0.031	0	0	0	0	0	0	0	0.119	0.067	0	0	0
ASV_1054	-17.595	10.214	0.404656761927286	0.560293978053165	NotSig	0	0.02	0	0	0	0	0	0	0	0.119	0	0	0	0
ASV_1105	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1141	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1146	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1147	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1157	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1160	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1183	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1194	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1200	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1208	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1209	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1215	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_315	-19.096	11.715	0.404656761927286	0.560293978053165	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_441	-19.679	12.298	0.404656761927286	0.560293978053165	NotSig	0	0.084	0	0	0	0	0	0	0	0	0	0.504	0	0
ASV_452	-20.492	13.111	0.404656761927286	0.560293978053165	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_494	19.64	11.856	0.175734335644225	0.461885820233052	NotSig	0.082	0	0.371	0.12	0	0	0	0	0	0	0	0	0	0
ASV_525	18.682	11.301	0.404656761927286	0.560293978053165	NotSig	0.042	0	0	0	0.252	0	0	0	0	0	0	0	0	0
ASV_536	19.638	11.924	0.175734335644225	0.461885820233052	NotSig	0.082	0	0	0	0.101	0.389	0	0	0	0	0	0	0	0
ASV_553	21.281	13.9	0.404656761927286	0.560293978053165	NotSig	0.255	0	0	0	0	0	0	1.529	0	0	0	0	0	0
ASV_559	-18.603	10.433	0.175734335644225	0.461885820233052	NotSig	0	0.04	0	0	0	0	0	0	0.138	0	0	0.101	0	0
ASV_591	-19.917	12.536	0.404656761927286	0.560293978053165	NotSig	0	0.099	0	0	0	0	0	0	0	0.594	0	0	0	0
ASV_601	-19.455	10.978	0.0740099699862347	0.363321670841516	NotSig	0	0.072	0	0	0	0	0	0	0	0	0.202	0	0.052	0.177
ASV_616	-18.736	11.355	0.404656761927286	0.560293978053165	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_636	-20.492	13.111	0.404656761927286	0.560293978053165	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_645	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_656	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_657	-17.414	10.033	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0	0.105	0
ASV_674	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_705	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_751	19.927	12.546	0.404656761927286	0.560293978053165	NotSig	0.1	0	0	0.598	0	0	0	0	0	0	0	0	0	0
ASV_783	18.682	11.301	0.404656761927286	0.560293978053165	NotSig	0.042	0	0	0	0.252	0	0	0	0	0	0	0	0	0
ASV_796	18.682	11.301	0.404656761927286	0.560293978053165	NotSig	0.042	0	0	0	0.252	0	0	0	0	0	0	0	0	0
ASV_822	19.727	12.347	0.404656761927286	0.560293978053165	NotSig	0.087	0	0	0	0	0	0.521	0	0	0	0	0	0	0
ASV_832	20.403	12.578	0.0740099699862347	0.363321670841516	NotSig	0.139	0	0	0.12	0.101	0	0	0.612	0	0	0	0	0	0
ASV_836	-17.814	10.433	0.404656761927286	0.560293978053165	NotSig	0	0.023	0	0	0	0	0	0	0.138	0	0	0	0	0
ASV_852	-18.373	10.393	0.175734335644225	0.461885820233052	NotSig	0	0.034	0	0	0	0	0	0	0.069	0	0.134	0	0	0
ASV_853	-18.924	10.789	0.0740099699862347	0.363321670841516	NotSig	0	0.05	0	0	0	0	0	0	0.069	0	0	0	0.052	0.177
ASV_856	-18.263	9.433	0.0740099699862347	0.363321670841516	NotSig	0	0.031	0	0	0	0	0	0	0.069	0	0.067	0	0.052	0
ASV_861	-19.275	10.789	0.0740099699862347	0.363321670841516	NotSig	0	0.063	0	0	0	0	0	0	0.069	0	0.134	0	0	0.177
ASV_904	-19.096	11.715	0.404656761927286	0.560293978053165	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_905	-19.404	10.789	0.0740099699862347	0.363321670841516	NotSig	0	0.069	0	0	0	0	0	0	0	0	0.134	0	0.105	0.177
ASV_911	-19.096	11.715	0.404656761927286	0.560293978053165	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_947	-18.634	11.033	0.175734335644225	0.461885820233052	NotSig	0	0.041	0	0	0	0	0	0	0.035	0	0	0	0.21	0
ASV_957	-18.414	11.033	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0	0	0	0	0.21	0
ASV_959	-18.736	11.355	0.404656761927286	0.560293978053165	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_963	-18.286	10.618	0.175734335644225	0.461885820233052	NotSig	0	0.032	0	0	0	0	0	0	0.035	0	0	0	0.157	0
ASV_965	-18.736	11.355	0.404656761927286	0.560293978053165	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_995	-19.544	11.789	0.175734335644225	0.461885820233052	NotSig	0	0.076	0	0	0	0	0	0	0	0	0	0	0.105	0.354
ASV_1007	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1032	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1037	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1042	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1051	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1076	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1077	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1088	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1112	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1144	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1166	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1172	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1173	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1174	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1177	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1179	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1182	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1188	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1189	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1196	-17.414	10.033	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0	0.105	0
ASV_1216	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_453	-19.17	11.789	0.404656761927286	0.560293978053165	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
ASV_491	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_529	18.7	10.564	0.175734335644225	0.461885820233052	NotSig	0.043	0	0	0	0.151	0	0.104	0	0	0	0	0	0	0
ASV_533	19.72	12.339	0.404656761927286	0.560293978053165	NotSig	0.086	0	0	0	0	0.518	0	0	0	0	0	0	0	0
ASV_590	-19.595	12.214	0.404656761927286	0.560293978053165	NotSig	0	0.079	0	0	0	0	0	0	0	0.475	0	0	0	0
ASV_631	-20.17	12.789	0.404656761927286	0.560293978053165	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_642	-17.357	9.976	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0.101	0	0
ASV_710	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_720	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_739	19.237	11.856	0.404656761927286	0.560293978053165	NotSig	0.062	0	0.371	0	0	0	0	0	0	0	0	0	0	0
ASV_758	18.36	10.979	0.404656761927286	0.560293978053165	NotSig	0.034	0	0	0	0.202	0	0	0	0	0	0	0	0	0
ASV_823	19.406	12.025	0.404656761927286	0.560293978053165	NotSig	0.069	0	0	0	0	0	0.417	0	0	0	0	0	0	0
ASV_829	20.735	13.163	0.175734335644225	0.461885820233052	NotSig	0.174	0	0	0	0	0.13	0	0.917	0	0	0	0	0	0
ASV_830	20.959	13.578	0.404656761927286	0.560293978053165	NotSig	0.204	0	0	0	0	0	0	1.223	0	0	0	0	0	0
ASV_876	-18.836	10.789	0.175734335644225	0.461885820233052	NotSig	0	0.047	0	0	0	0	0	0	0.104	0	0	0	0	0.177
ASV_909	-18.774	11.393	0.404656761927286	0.560293978053165	NotSig	0	0.045	0	0	0	0	0	0	0	0	0.269	0	0	0
ASV_930	-19.172	11.561	0.175734335644225	0.461885820233052	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0.302	0.052	0
ASV_934	0.603	11.578	1	1	NotSig	0.051	0.034	0	0	0	0	0	0.306	0	0	0	0.201	0	0
ASV_937	-18.414	11.033	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0	0	0	0	0.21	0
ASV_997	-20.17	12.789	0.404656761927286	0.560293978053165	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_1013	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1014	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1031	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1056	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_551	20.544	13.163	0.404656761927286	0.560293978053165	NotSig	0.153	0	0	0	0	0	0	0.917	0	0	0	0	0	0
ASV_634	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_654	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_827	20.544	13.163	0.404656761927286	0.560293978053165	NotSig	0.153	0	0	0	0	0	0	0.917	0	0	0	0	0	0
ASV_831	20.236	12.578	0.175734335644225	0.461885820233052	NotSig	0.124	0	0	0	0	0.13	0	0.612	0	0	0	0	0	0
ASV_891	-18.595	11.214	0.404656761927286	0.560293978053165	NotSig	0	0.04	0	0	0	0	0	0	0	0.238	0	0	0	0
ASV_908	-18.359	10.978	0.404656761927286	0.560293978053165	NotSig	0	0.034	0	0	0	0	0	0	0	0	0.202	0	0	0
ASV_954	-16.414	9.033	0.404656761927286	0.560293978053165	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_979	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_987	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_993	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_802	18.72	11.339	0.404656761927286	0.560293978053165	NotSig	0.043	0	0	0	0	0.259	0	0	0	0	0	0	0	0
ASV_809	18.72	11.339	0.404656761927286	0.560293978053165	NotSig	0.043	0	0	0	0	0.259	0	0	0	0	0	0	0	0
ASV_928	-18.357	10.976	0.404656761927286	0.560293978053165	NotSig	0	0.034	0	0	0	0	0	0	0	0	0	0.201	0	0
ASV_983	-19.17	11.789	0.404656761927286	0.560293978053165	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
ASV_989	-19.17	11.789	0.404656761927286	0.560293978053165	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
ASV_994	-19.17	11.789	0.404656761927286	0.560293978053165	NotSig	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0.354
