family	order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
DSM-1321	Bacillales_B	Bacilli	Bacillota	Bacteria	0.039663727516279196	0.1854739845876497	0.2803615597055581	0.0323679727666815	0.068181818181818	0.086925102381507	0.0454600816522525	0.0750000000000049	0.39215686274509803	0.1246240666334016	0.12204742060855679	0.0968257272708572
DSM-13327	DSM-13327	Negativicutes	Bacillota	Bacteria			0.0058162653712135	0.0017035775147826					0.058823529411764705			
DSM-15969	Sporomusales	Negativicutes	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.008000000125807701	0.0354330708661417	
DSM-16500	DSM-16500	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.0028390298344205	0.0218590461198766	0.0034071550275594		0.0620004428745178			0.09803921568627451	0.012000001283314	0.043307263128224395	0.0389804835526315
DSM-18226	Bacillales_B	Bacilli	Bacillota	Bacteria	0.0661695602957163	0.3741040594491113	0.4500905728346839	0.0612739358280339	0.1369641294129401	0.1144370664428147	0.1591028393397563	0.2661439251973643	0.49019607843137253	0.1486266730101817	0.2322841706231331	0.2112673317725297
DSM-19205	Spirochaetales_E	Spirochaetia	Spirochaetota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
DSM-19610	DSM-19610	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0083565459610027		0.0068143100511073		0.0106609808102345					0.0118110236220472	0.0094339622641509
DSM-21159	Kiloniellales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0784313725490196		0.003937184388067	0.0201093946616221
DSM-21967	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria						0.0042643923240938			0.0196078431372549	0.0080000011575063		0.0188710888910094
DSM-22653	Thermicanales	Bacilli	Bacillota	Bacteria									0.0196078431372549			
DSM-22679	DSM-22679	Bacilli	Bacillota	Bacteria											0.0039370078740157	
DSM-24629	Lachnospirales	Clostridia	Bacillota	Bacteria				0.0034071550255536			0.0227272727272727					
DSM-25080	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0027855153203342	0.0053475935828877									
DSM-27016	Acetivibrionales	Clostridia	Bacillota	Bacteria				0.0051107325383304		0.0406630725685773			0.0784313725490196	0.0159963332281676	0.011811023622047102	
DSM-2933	Acetivibrionales	Clostridia	Bacillota	Bacteria									0.0196078431372549			0.0094339622641509
DSM-4216	Bacillales_B	Bacilli	Bacillota	Bacteria			0.0058162653712135	0.0051107325403362		0.0021321965654842			0.09803921568627451	0.004	0.0039370078740157	
DSM-44946	Thermoactinomycetales	Bacilli	Bacillota	Bacteria									0.0196078431372549			
DSM-45169	Thermoactinomycetales	Bacilli	Bacillota	Bacteria	0.0131578947368421	0.0027855153203342									0.0236220472440944	0.0283018867924527
DSM-5069	Thermotogales	Thermotogae	Thermotogota	Bacteria									0.11764705882352941		0.0039370078740157	
DSM-6294	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.02669587608519	0.0197964777995098	0.0374331550802138	0.0153321976149913	0.0113636363636363	0.0308412149539519	0.0909146271067979	0.0916666666666715	0.13725490196078433	0.0600036679995426	0.13385897377274	0.1276105543299505
DSM-8532	DSM-8532	Clostridia	Bacillota	Bacteria	0.0131578947368421	0.0698822390514402	0.1484648388943889	0.0204429301682915	0.034090909090909	0.0223124303149725	0.0454600816522525	0.1083336620435584	0.1568627450980392	0.0520036678737363	0.0551181102362202	0.0188710888910094
DSM-9756	Syntrophobacterales	Syntrophobacteria	Desulfobacterota	Bacteria									0.0196078431372549	0.004		
DSPA01	Terriglobales	Terriglobia	Acidobacteriota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.01192504259839	0.034090909090909	0.0170575693055834	0.0227272727272727			0.012		
DSPV01	UBA9973	Minisyncoccia	Patescibacteriota	Bacteria											0.0118110236220472	0.0094339622641509
DSQY01	UBA4820	UBA4820	Acidobacteriota	Bacteria		0.005678059668841	0.0320855614973262							0.0080000002516154	0.08267716535433059	0.0094339622641509
DSSB01	DSSB01	UBA10199	UBA10199	Bacteria									0.0196078431372549			
DSTR01	B48-G9	UBA8468	Ratteibacteria	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
DSWW01	DSWW01	DSWW01	Desulfobacterota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012		
DSYF01	Limisphaerales	Verrucomicrobiia	Verrucomicrobiota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
DT-59	DT-59	Marinamargulisbacteria	Margulisbacteria	Bacteria										0.004		
DT-91	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0647879388001692	0.0273518259199079	0.0374331550802139	0.6930453330887603		0.102306297907762	0.1363636363636363	0.0166666666666666	0.0974723173358534			0.023270719474077
DTDR01	UBA2258	WOR-3	WOR-3	Bacteria			0.0058162653712135	0.0017035775147826					0.058823529411764705	0.0080000000000001	0.0039370078740157	
DTGQ01	DTGQ01	SZUA-182	SZUA-182	Bacteria											0.0039370078740157	
DTGW01	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria		0.0027855153203342				0.0042643923240938			0.0196078431372549			0.0188679245283018
DTJE01	DTJE01	UBA9042	Myxococcota	Bacteria		0.0282368362613376	0.0169801243253146	0.0204429301573334		0.0105097220187782	0.11364743603177771	0.1500000000000098	0.09803921568627451	0.0480073331808446	0.02755905511811	0.0566037735849054
DTJG01	B48-G9	UBA8468	Ratteibacteria	Bacteria	0.0066739690212975		0.0084900621626573	0.0034071550275594		0.0063965884861407			0.058823529411764705	0.0120010603394498	0.0196850393700966	0.029543356925773
DTKZ01	DTKZ01	Spirochaetia	Spirochaetota	Bacteria									0.0196078431372549		0.0039370078740157	
DTLH01	UBA5829	UBA5829	Armatimonadota	Bacteria										0.0080000000000001		
DTU010	DTU010	Limnochordia	Bacillota	Bacteria		0.0083565459610027	0.0058162653712135	0.0017035775147826				0.0083333333333333	0.0784313725490196		0.0157480314960629	0.0188679245283018
DTU012	DTU010	Limnochordia	Bacillota	Bacteria											0.0039370078740157	
DTU013	Acetivibrionales	Clostridia	Bacillota	Bacteria	0.0066739690212975			0.0017035775127768		0.0106609808102345	0.0227272727272727		0.0392156862745098	0.0080000011575063	0.003937184388067	0.0389804835526315
DTU014	DTU014	DTU014	Bacillota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
DTU022	DTU022	Dethiobacteria	Bacillota	Bacteria		0.044710715812941795	0.0053475935828876	0.0136286201022145	0.0113636363636363	0.013783646061014	0.0681873543795252	0.1255227414693167	0.11764705882352941	0.0280036665904223	0.0433070866141729	0.0094339622641509
DTU023	Saccharofermentanales	Clostridia	Bacillota	Bacteria	0.0066739690212975	0.1276492339247373	0.0216839336750242	0.056218057921635395	0.1022727272727272	0.1260151692927406			0.0784313725490196	0.0162064464839714	0.0236222237581456	0.0389773191899239
DTU025	DTUO25	DTU025	Bacillota	Bacteria		0.0169574479650893	0.0187165775401069	0.008517887563884101		0.0437857370124822	0.0454600816522525	0.0750000000000049		0.0399999999443976	0.0551181102362202	
DTU029	Halanaerobiales	Halanaerobiia	Bacillota	Bacteria				0.0034071550255536		0.0021321965654842			0.058823529411764705	0.0120000000000001	0.0039370078740157	
DTU049	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	0.0263157894736842	0.0084100604750889	0.0218590461198766	0.0017035775147826					0.058823529411764705	0.012000000125807802	0.0472440944881889	0.0094339622641509
DTU052	Syntrophomonadales	Syntrophomonadia	Bacillota	Bacteria								0.0083336620435535		0.0119999999999988	0.0039370078740157	
DTU065	DTU065	DTU065	Bacillota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.004	0.0039370078740157	
DTU072	Christensenellales	Clostridia	Bacillota	Bacteria	0.0066739690212975	0.0302097122271245	0.0216839336750243	0.0017035775127768		0.0172731650283483			0.21568627450980393	0.0202064466097791	0.062992302498303	0.0389773191899239
DTU073	DRI-13	Peptococcia	Bacillota	Bacteria										0.0080000000000001	0.0118110236220472	0.0094339622641509
DTU080	DTU080	Limnochordia	Bacillota	Bacteria									0.0196078431372549			
DTU083	Caldicoprobacterales	Clostridia	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.09803921568627451	0.0082064464839714	0.0039370078740157	0.0094339622641509
DTU084	DTU084	DTU084	Bacillota	Bacteria		0.0027855153203342		0.0034071550255536			0.0227272727272727	0.0083333333333333			0.0039370078740157	
DTU086	DTU086	DTU086	Bacillota	Bacteria									0.0196078431372549		0.0039370078740157	
DTU087	DTU087	Limnochordia	Bacillota	Bacteria		0.0055702105166283	0.0909090909090909	0.0017035775127768	0.0454545454545454	0.0127589385745555				0.024	0.011811023622047102	
DTXE01	DTXE01	DTXE01	Desulfobacterota	Bacteria									0.0196078431372549			
DUEL01	B4-G1	Anaerolineae	Chloroflexota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083333333333333			0.007874192262082701	0.0201093946616221
DUMJ01	DUMJ01	DUMJ01	DUMJ01	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
DUMP01	DUMP01	DTU030	Bacillota	Bacteria									0.0196078431372549			0.0094339622641509
DUOF01	RFN20	Bacilli	Bacillota	Bacteria			0.0058162653712135	0.0017035775147826					0.0784313725490196			
DUPL01	UBA1212	Clostridia	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631	0.0034071550255536		0.0021321965654842			0.0392156862745098	0.008000000125807701	0.039370078740157397	
DUPQ01	DUPQ01	Clostridia	Bacillota	Bacteria	0.0066739690212975	0.011195575795423199	0.0160427807486631	0.008517887563884101		0.0170575692963752			0.09803921568627451	0.0040000001258077	0.039370255254208696	0.0201093946616221
DUUL01	Moranbacterales	Minisyncoccia	Patescibacteriota	Bacteria									0.058823529411764705	0.004		
DUVY01	Christensenellales	Clostridia	Bacillota	Bacteria						0.0042643923240938					0.0039370078740157	
DVGY01	DVGY01	DVGY01	Bacillota	Bacteria			0.0026737967914438									
DYHD01	Thermodesulfovibrionales	Thermodesulfovibrionia	Nitrospirota	Bacteria									0.0196078431372549		0.0118110236220472	0.0094339622641509
DYHQ01	RPQS01	RPQS01	Electryoneota	Bacteria									0.0196078431372549			
DYLC01	Dissulfuribacterales	Dissulfuribacteria	Desulfobacterota	Bacteria			0.0080213903743315	0.0017035775127768	0.0113636363636363							
DYQJ01	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria										0.004		
DYRC01	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria										0.004	0.0039370078740157	0.0094339622641509
Deferrimicrobiaceae	Deferrimicrobiales	Deferrimicrobia	Desulfobacterota_E	Bacteria	0.072463442705508	0.108635097493036	0.21122994652406402	0.0221465076840032	0.068181818181818	0.0982477776477315	0.0227272727272727	0.0083333333333333	0.0392156862745098	0.024	0.007874192262082701	0.0201093946616221
Defluviitaleaceae	Lachnospirales	Clostridia	Bacillota	Bacteria									0.0392156862745098			
Dehalobacteriaceae	Dehalobacteriales	Dehalobacteriia	Bacillota	Bacteria												0.0094339622641509
Dehalococcoidaceae	Dehalococcoidales	Dehalococcoidia	Chloroflexota	Bacteria	0.0131578947368421	0.041542615037459	0.0301739958376816	0.008517887565889901		0.0139992413895498	0.0681873543795252	0.1000000000000048	0.11764705882352941	0.0402101143577077	0.047244094488188795	0.0660409002117639
Deianiraeaceae	Rickettsiales	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407		0.0083333333333333		0.004	0.003937184388067	0.0201093946616221
Deinococcaceae	Deinococcales	Deinococci	Deinococcota	Bacteria	0.0330847801478581	0.044782303181692996	0.0748663101604278	0.0119250425894376	0.0113636363636363	0.0191897658618594		0.0083336620435535	0.21568627450980393	0.0440000005032309	0.2007877546029051	0.059086713851546
Demequinaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria		0.0083669620899691	0.0160427807486631	0.0034017385225791		0.0021321961620469				0.012000000125807802	0.039370078740157397	0.0188679245283018
Dendrosporobacteraceae	DSM-1736	Negativicutes	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	
Dermabacteraceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.013347938042595	0.10899825876017749	0.036227155006137504	0.008517887563884	0.0113636363636363	0.1227799140716965	0.0227272727272727		0.3137254901960784	0.0650322324198578	0.059055471138338304	0.1251276140633099
Dermatophilaceae	Actinomycetales	Actinomycetes	Actinomycetota	Bacteria	0.0598756778859246	0.46221809356444427	0.3597686006125399	0.1106776836896097	0.2165095839583946	0.3989352008863551	0.1590973031420492	0.2828105918640309	0.5882352941176471	0.2090359002379889	0.2362217080393022	0.3282024537050091
Desertifilaceae	Cyanobacteriales	Cyanobacteriia	Cyanobacteriota	Bacteria									0.0196078431372549			
Desulfallaceae	Desulfotomaculales	Desulfotomaculia	Bacillota	Bacteria		0.0217996517520355	0.0056411529263612	0.0034071550255536		0.0087443803801607			0.058823529411764705	0.0082064464839714	0.0039370078740157	0.0094339622641509
Desulfarculaceae	Desulfarculales	Desulfarculia	Desulfobacterota	Bacteria		0.0028390298344205	0.0160427807486631				0.0227272727272727		0.0392156862745098	0.0040000001258077	0.039370078740157397	
Desulfatibacillaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria									0.0196078431372549		0.0118110236220472	0.0094339622641509
Desulfatiglandaceae	Desulfatiglandales	DSM-4660	Desulfobacterota	Bacteria	0.0066739690212975	0.202211327791446	0.08272462193160371	0.0306095405781409	0.0233277657765767	0.028752266876301998	0.1363755666124836	0.2411435964871442	0.0784313725490196	0.0522137796648148	0.027559231632161202	0.06603348741030529
Desulfatirhabdiaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
Desulfitibacteraceae	Desulfitibacterales	DSM-16504	Bacillota	Bacteria												0.0094339622641509
Desulfitobacteriaceae	Desulfitobacteriales	Desulfitobacteriia	Bacillota	Bacteria		0.019646350386217398	0.0143063275338708	0.0136232036032516		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.11764705882352941	0.0440036677479282	0.0393700787401572	0.0471729756834621
Desulfobaccaceae	Desulfobaccales	Desulfobaccia	Desulfobacterota	Bacteria	0.0066739690212975	0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0151409688663014			0.0392156862745098	0.0082064464839714	0.007874192262082701	0.029543356925773
Desulfobacteraceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria	0.0866229764879234	0.2145381941798244	0.0544132794055285	0.12265758092394319	0.2045454545454544	0.2730724538282529	0.0227272727272727	0.0083336620435535	0.2745098039215686	0.04799633335397541	0.0590554711383385	0.09146312422793601
Desulfobulbaceae	Desulfobulbales	Desulfobulbia	Desulfobacterota	Bacteria		0.0274777114208765	0.0404005112151312			0.0087443803801607		0.0166666666666666	0.19607843137254902	0.0242064478930931	0.09055118110236199	0.0377390134193112
Desulfocapsaceae	Desulfobulbales	Desulfobulbia	Desulfobacterota	Bacteria		0.0217996517520355	0.0141312150890185	0.0017035775147826		0.06434823476853781		0.0083333333333333	0.19607843137254902	0.0202064476414777	0.0314960629921258	0.0660409002117639
Desulfococcaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria									0.0196078431372549	0.0080000011575063		0.0188710888910094
Desulfofervidaceae	Desulfofervidales	Desulfofervidia	Desulfobacterota	Bacteria									0.0392156862745098			
Desulfohalotomaculaceae	Desulfotomaculales	Desulfotomaculia	Bacillota	Bacteria												0.0094339622641509
Desulfolunaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria									0.0196078431372549	0.0079989396605501		
Desulfomicrobiaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria		0.1277027484388236	0.0377267144236873	0.0545144804088586	0.1022727272727272	0.1196185808065999			0.0784313725490196	0.036206448924791704	0.039370078740157397	0.0566101023103206
Desulfomonilaceae	Desulfomonilales	Desulfomonilia	Desulfobacterota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0063965884861407			0.058823529411764705	0.0160000012833128	0.043307263128224395	0.0389804835526315
Desulfonatronaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria							0.0227272727272727				0.0039370078740157	
Desulfonatronovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria	0.0066739690212975			0.0017035775127768		0.0620004428745178			0.0196078431372549		0.003937184388067	0.0201093946616221
Desulfonauticaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria									0.0196078431372549	0.0039999999999988		
Desulfoplanaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria									0.0196078431372549			
Desulforudaceae	Desulfotomaculales	Desulfotomaculia	Bacillota	Bacteria	0.0131578947368421	0.0027855153203342							0.0196078431372549			
Desulfosalsimonadaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria			0.0058162653712135	0.006814310053113		0.0021321965654842		0.0083333333333333	0.0784313725490196	0.0119999999999988	0.0157480314960629	0.0188679245283018
Desulfosarcinaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria	0.0066739690212975	0.0028390298344205	0.0160427807486631	0.0017035775127768		0.0106609808102345		0.0083333333333333	0.0784313725490196	0.0200000012833116	0.0551182867502716	0.0484144458167824
Desulfosudaceae	Desulfobacterales	Desulfobacteria	Desulfobacterota	Bacteria									0.0196078431372549			0.0094339622641509
Desulfothermaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota_I	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0681873543795252	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0236220472440943	0.0094339622641509
Desulfotomaculaceae	Desulfotomaculales	Desulfotomaculia	Bacillota	Bacteria									0.0392156862745098			
